County,Office,Candidate,Party,District,Votes
Benton,Town Council Member,RICK HADLEY,Republican,OTTERBEIN,133
Delaware,Town Council Member,ROBERT (BOB) RATCHFORD,Republican,YORKTOWN,3699
Bartholomew,Town Council Member,Robert Tertocha,Republican,El In Town,51
Allen,Town Council Member,Scott A Connally,Republican,LEO-CEDARVILLE,765
DeKalb,Town Council Member,Steve Blum,Republican,TOWN OF HAMILTON,41
Delaware,Town Council Member,STEVE HALL,Republican,ALBANY,506
Benton,Town Council Member,TINA COFFMAN,Republican,Oxford,225
Dearborn,Town Council Member,Tom Wafford ,Republican,CLAY 1,207
Bartholomew,Town Council Member,William (Bill) Jones,Republican,TOWN OF EDINBURGH,30
Dearborn,School Board Member, H. BRYAN JOHNSON,Non Partisan,LAWRENCEBURG COMM.,1936
Elkhart,School Board Member,AARON RINK,Non Partisan,FAIRFIELD COMMUNITY SCHOOL,1398
Delaware,School Board Member,ALAN D WRIGHT,Non Partisan,MONROE,1006
Delaware,School Board Member,ALICE JO GILLIS,Non Partisan,Delaware Community School District,2070
Bartholomew,School Board Member,Alice Nancy Taulman,Non Partisan,EDINBURGH COMM SCHOOL COR,22
Benton,School Board Member,AMANDA  BERENDA,Non Partisan,SOUTH NEWTON,57
Elkhart,School Board Member,AMANDA QUALLS,Non Partisan,GOSHEN COMMUNITY SCHOOL,4908
Clay,School Board Member,Amy Burke Adams,Non Partisan,Clay Community,2819
Bartholomew,School Board Member,Angel Emerson-Burkman,Non Partisan,EDINBURGH COMM SCHOOL COR,7
Delaware,School Board Member,ANGELA R JOHNSON,Non Partisan,MONROE,738
Allen,School Board Member,ANNE DUFF,Non Partisan,FORT WAYNE COMMUNITY,31012
Elkhart,School Board Member,ANNE VONDERVELLEN,Non Partisan,ELKHART COMMUNITY SCHOOL,3925
Clay,School Board Member,Anthony E Harper,Non Partisan,Clay Community,1064
Boone,School Board Member,ANTHONY L ROBBINS,Non Partisan,"LCS Center,LCS Lebanon,LCS Perry,LCS Worth",2340
Clark,School Board Member,April  Hauber,Non Partisan,Clarksville Community School Corp,1590
Clay,School Board Member,Ashlee Vitz,Non Partisan,Clay Community,2556
Elkhart,School Board Member,BABETTE S BOLING,Non Partisan,ELKHART COMMUNITY SCHOOL,7331
Dubois,School Board Member,Belinda Lange,Non Partisan,SOUTHWEST SCHOOL DISTRICT,1867
Carroll,School Board Member,Benjamin Michael Gleason,Non Partisan,D7,332
Dubois,School Board Member,Bernard J Vogler,Non Partisan,GREATER JASPER CONSOLIDATED,6244
Cass,School Board Member,BETH MICHELLE HOWARD,Non Partisan,CASTON SCHOOL CORPORATION,451
Cass,School Board Member,Bill Cuppy,Non Partisan,Logansport SC,4402
Clark,School Board Member,Bill Hawkins,Non Partisan,Greater Clark County Schools,10276
Dearborn,School Board Member,"Bill Lane, Jr",Non Partisan,SOUTH DEARBORN COMM.,774
Daviess,School Board Member,BRAD ROARK,Non Partisan,NORTH DAVIESS,1549
Cass,School Board Member,Bradley Swartzell,Non Partisan,Pioneer SC,1348
Cass,School Board Member,Brandi Rinehart,Non Partisan,Pioneer SC,519
Dearborn,School Board Member,Brent Casebolt ,Non Partisan,SOUTH DEARBORN COMM.,1493
Clark,School Board Member,Brian Guernsey,Non Partisan,WEST CLARK 1,2336
Dearborn,School Board Member,BRIAN P JANSEN,Non Partisan,LAWRENCEBURG COMM.,2004
Allen,School Board Member,BRIAN THOMPSON,Non Partisan,FORT WAYNE COMMUNITY,22775
DeKalb,School Board Member,Bruce Buttermore,Non Partisan,DEKALB CENTRAL,3693
Clinton,School Board Member,BRYCE EATON,Non Partisan,"PRECINCT 21,PRECINCT 24,PRECINCT 25,PRECINCT 26,PRECINCT 29,PRECINCT 30,PRECINCT 36,PRECINCT 38",891
Elkhart,School Board Member,CALEB A PONTIUS,Non Partisan,BAUGO COMMUNITY SCHOOL,1694
Blackford,School Board Member,CAMILLE MEALY,Non Partisan,BLACKFORD COUNTY SCHOOLS,1415
Brown,School Board Member,Carolyn V. Bowden,Non Partisan,Brown,3241
Elkhart,School Board Member,CATHERINE (CATHY) TAHMASSEBI,Non Partisan,CONCORD COMMUNITY SCHOOL,1909
Benton,School Board Member,CHAD M. TOLEN,Non Partisan,BENTON COMMUNITY SCHOOL CORPORATION,1511
Bartholomew,School Board Member,Chad Miller,Non Partisan,SCH F,476
Delaware,School Board Member,CHARLES (RICK) JONES,Non Partisan,MONROE,417
Clay,School Board Member,Charley Jackson,Non Partisan,Clay Community,2903
Decatur,School Board Member,CHRIS OWENS,Non Partisan,Decatur County,3239
Blackford,School Board Member,CHRISTOPHER M SNOW,Non Partisan,JAY SCHOOL CORP,12
Clinton,School Board Member,Cindy Neal,Non Partisan,"PRECINCT 22,PRECINCT 23,PRECINCT 27,PRECINCT 28,PRECINCT 32,PRECINCT 33,PRECINCT 39",913
Blackford,School Board Member,CORY A GUNDRUM,Non Partisan,JAY SCHOOL CORP,6
Clinton,School Board Member,CRAIG M SHEETS,Non Partisan,"PRECINCT 21,PRECINCT 24,PRECINCT 25,PRECINCT 26,PRECINCT 29,PRECINCT 30,PRECINCT 36,PRECINCT 38",628
Clark,School Board Member,Curt Daniel,Non Partisan,WEST CLARK 2,180
Elkhart,School Board Member,CURT FLICKINGER,Non Partisan,WA-NEE COMMUNITY SCHOOL,3096
Bartholomew,School Board Member,Daniel Teter,Non Partisan,EDINBURGH COMM SCHOOL COR,33
Adams,School Board Member,DAVE  HILL,Non Partisan,"NA SCHOOL BOARD DIST 1,NA SCHOOL BOARD DIST 2",3751
Elkhart,School Board Member,DAVID L BLACK,Non Partisan,MCS D,331
Dearborn,School Board Member,DAWN DISBRO BURKE,Non Partisan,SUNMAN-DEARBORN COMM.,3529
Boone,School Board Member,DEBBIE UNGAR,Non Partisan,"ZCS Eagle,ZCS Union",10185
Dearborn,School Board Member,Denise Rollins,Non Partisan,SOUTH DEARBORN COMM.,1033
Boone,School Board Member,DENNIS J REAGAN,Non Partisan,"WBCCS Clinton,WBCCS Harrison,WBCCS Jackson,WBCCS Jefferson,WBCCS Sugar Creek,WBCCS Washington",2363
Crawford,School Board Member,DONALD R LAHUE,Non Partisan,Crawford County,390
Benton,School Board Member,DONALD R. PAMPEL,Non Partisan,TRI-COUNTY,84
Blackford,School Board Member,DONNA GEESAMAN,Non Partisan,JAY SCHOOL CORP,12
Clark,School Board Member,Doug Coffman,Non Partisan,WEST CLARK 3,1884
Dubois,School Board Member,Elaine Miller,Non Partisan,SOUTHEAST SCHOOL DISTRICT,2226
Boone,School Board Member,ELIZABETH (Liz) PADGETT KEITH,Non Partisan,"LCS Center,LCS Lebanon,LCS Perry,LCS Worth",6031
Blackford,School Board Member,ELIZABETH A KRIEG,Non Partisan,JAY SCHOOL CORP,4
Allen,School Board Member,ELIZABETH HATHAWAY,Non Partisan,NORTHWEST ALLEN,10423
Carroll,School Board Member,Eric E. Johnson,Non Partisan,"C1,C2,C3,C4,C5",2003
Boone,School Board Member,EROL ALI CETINOK,Non Partisan,"ZCS Eagle,ZCS Union",1014
Clay,School Board Member,Gary D Rickert,Non Partisan,Clay Community,974
Dearborn,School Board Member,Gary Gellert,Non Partisan,SUNMAN-DEARBORN COMM.,4780
Allen,School Board Member,GAYLE C ETZLER,Non Partisan,EAST ALLEN 2E,3038
Carroll,School Board Member,Gilbert (Gil) C. Smith,Non Partisan,D2,701
Clinton,School Board Member,GINA CRENSHAW,Non Partisan,"PRECINCT 21,PRECINCT 24,PRECINCT 25,PRECINCT 26,PRECINCT 29,PRECINCT 30,PRECINCT 36,PRECINCT 38",1361
Elkhart,School Board Member,GLENN B NULL Jr.,Non Partisan,GOSHEN COMMUNITY SCHOOL,3315
Elkhart,School Board Member,GLENN L DUNCAN,Non Partisan,ECS B,1998
Dearborn,School Board Member,Glenn Scholl,Non Partisan,SUNMAN-DEARBORN COMM.,4733
DeKalb,School Board Member,Greg Lantz,Non Partisan,DEKALB CENTRAL,3734
DeKalb,School Board Member,Greg Newcomer,Non Partisan,DEKALB EASTERN,998
Carroll,School Board Member,Gregory E. Terry,Non Partisan,D1,151
Adams,School Board Member,HEATHER M FRANK,Non Partisan,"AC SCHOOL BOARD SEAT 1,AC SCHOOL BOARD SEAT 2,AC SCHOOL BOARD SEAT 3,AC SCHOOL BOARD SEAT 4,AC SCHOOL BOARD SEAT 5,AC SCHOOL BOARD SEAT 6",1169
Delaware,School Board Member,JACOB M CASE,Non Partisan,Delaware Community School District,2282
Dubois,School Board Member,JAMES B CORBIN,Non Partisan,GREATER JASPER CONSOLIDATED,3470
Clay,School Board Member,James H Yeryar,Non Partisan,Metropolitan School District of Shakamak,336
Clark,School Board Member,Janelle Fitzpatrick,Non Partisan,Greater Clark County Schools,12708
Allen,School Board Member,JARED L WIDENHOEFER,Non Partisan,EAST ALLEN 2E,1638
Bartholomew,School Board Member,Jason R. Lawson,Non Partisan,EDINBURGH COMM SCHOOL COR,23
Dubois,School Board Member,Jason T. Heile,Non Partisan,SOUTHWEST SCHOOL DISTRICT,648
Daviess,School Board Member,JAY ARMES,Non Partisan,WASHINGTON,3482
Clay,School Board Member,Jay B Criss,Non Partisan,Metropolitan School District of Shakamak,197
Cass,School Board Member,JEFFERY A SMITH,Non Partisan,CASTON SCHOOL CORPORATION,467
Dearborn,School Board Member,JEFFERY ALLEN LANE,Non Partisan,SOUTH DEARBORN COMM.,2341
Dearborn,School Board Member,JEFFREY K COTTON,Non Partisan,SOUTH DEARBORN COMM.,1839
Carroll,School Board Member,Jenna Fassnacht,Non Partisan,D3,188
Allen,School Board Member,JENNIFER COUCH,Non Partisan,SOUTHWEST ALLEN,13667
Elkhart,School Board Member,JENNIFER DAVIS,Non Partisan,CONCORD COMMUNITY SCHOOL,4684
Benton,School Board Member,JENNIFER W. BARCE,Non Partisan,BENTON COMMUNITY SCHOOL CORPORATION,1467
Adams,School Board Member,JEREMI D SCHORTGEN,Non Partisan,"AC SCHOOL BOARD SEAT 1,AC SCHOOL BOARD SEAT 2,AC SCHOOL BOARD SEAT 3,AC SCHOOL BOARD SEAT 4,AC SCHOOL BOARD SEAT 5,AC SCHOOL BOARD SEAT 6",1853
Elkhart,School Board Member,JERI E STAHR,Non Partisan,ELKHART COMMUNITY SCHOOL,3237
Delaware,School Board Member,JESSE P WHITE,Non Partisan,MONROE,363
Bartholomew,School Board Member,Jill D. Shedd,Non Partisan,Bartholomew Consolidated,15820
Elkhart,School Board Member,JILL SZYARTO,Non Partisan,ELKHART COMMUNITY SCHOOL,3502
Daviess,School Board Member,JODY W SCHULTHEIS,Non Partisan,BARR-REEVE,671
Clark,School Board Member,John (Jack) I Stagner,Non Partisan,Greater Clark County Schools,2215
Dubois,School Board Member,John A Schroeder,Non Partisan,SOUTHWEST SCHOOL DISTRICT,2074
Clark,School Board Member,John Buckwalter,Non Partisan,Greater Clark County Schools,9592
Bartholomew,School Board Member,John D. Harker,Non Partisan,SCH H,986
Clay,School Board Member,John F Gambill,Non Partisan,Metropolitan School District of Shakamak,251
Adams,School Board Member,JOHN L MANN,Non Partisan,"SA SCHOOL BOARD SEAT 1,SA SCHOOL BOARD SEAT 2,SA SCHOOL BOARD SEAT 3,SA SCHOOL BOARD SEAT 4,SA SCHOOL BOARD SEAT 5",2395
Carroll,School Board Member,Jon A. Johnson,Non Partisan,"C1,C2,C3,C4,C5",2015
Allen,School Board Member,JORDAN LEBAMOFF,Non Partisan,FORT WAYNE COMMUNITY 4,2855
Elkhart,School Board Member,JOSE ELIZALDE,Non Partisan,GCS 1,1540
Elkhart,School Board Member,JOSEPH GUERRERO,Non Partisan,GCS 3,665
Carroll,School Board Member,JOSEPH LEE MINK,Non Partisan,ROSSVILLE,304
Clinton,School Board Member,JOSEPH LEE MINK,Non Partisan,ROSSVILLE,964
Brown,School Board Member,Judith Hardwick,Non Partisan,Brown,2327
Allen,School Board Member,JULIA L HOLLINGSWORTH,Non Partisan,FORT WAYNE COMMUNITY 1,8800
Bartholomew,School Board Member,Julie Ann Bilz,Non Partisan,Bartholomew Consolidated,14119
Bartholomew,School Board Member,Justin A. Lollar,Non Partisan,EDINBURGH COMM SCHOOL COR,36
Clark,School Board Member,Justin Hansford,Non Partisan,Clarksville Community School Corp,1512
Clinton,School Board Member,KATHERINE (Katie) EVANS COHEE,Non Partisan,"PRECINCT 21,PRECINCT 24,PRECINCT 25,PRECINCT 26,PRECINCT 29,PRECINCT 30,PRECINCT 36,PRECINCT 38",1358
Clark,School Board Member,Kathryn (Katie) Morgan,Non Partisan,WEST CLARK 2,398
Blackford,School Board Member,KATHRYN LUDWIG,Non Partisan,Blackford,2166
Bartholomew,School Board Member,Kathy L. Dayhoff-Dwyer,Non Partisan,Bartholomew Consolidated,14533
Delaware,School Board Member,KEITH  DAVIS,Non Partisan,LIBERTY,1692
Elkhart,School Board Member,KELLIE LYN MULLINS,Non Partisan,ELKHART COMMUNITY SCHOOL,5552
Elkhart,School Board Member,KELLY BARR,Non Partisan,CONCORD COMMUNITY SCHOOL,2089
Dubois,School Board Member,Kenneth  L Schnaus,Non Partisan,GREATER JASPER CONSOLIDATED,3730
Dubois,School Board Member,Kent G Uebelhor,Non Partisan,SOUTHEAST SCHOOL DISTRICT,2334
Delaware,School Board Member,KEVIN  THOMAS,Non Partisan,Liberty Perry Community School District,1672
Delaware,School Board Member,KEVIN L ELAM,Non Partisan,SALEM,669
Clark,School Board Member,Kevin M Anderson II,Non Partisan,Greater Clark County Schools,7592
Clark,School Board Member,Kevin Puckett,Non Partisan,WEST CLARK 3,1130
Dearborn,School Board Member,KEVIN R MOLLAUN,Non Partisan,LAWRENCEBURG COMM.,1574
Crawford,School Board Member,KIMBERLY D HOWERTON,Non Partisan,Crawford County,546
Carroll,School Board Member,Kirk L. Schwarzkopf,Non Partisan,D3,237
Elkhart,School Board Member,KRIS E SEYMORE,Non Partisan,BAUGO COMMUNITY SCHOOL,1607
Clinton,School Board Member,KRISTEN L BEARDSLEY,Non Partisan,FRANKFORT 04,769
Allen,School Board Member,KRISTI KAY SCHLATTER,Non Partisan,NORTHWEST ALLEN,12302
Benton,School Board Member,KYLE M. ARVIN,Non Partisan,TRI-COUNTY,78
Daviess,School Board Member,LANA HELMS,Non Partisan,BARR-REEVE,1079
Crawford,School Board Member,LANCE E STROUD,Non Partisan,Crawford County,680
Adams,School Board Member,LANDON K PATTERSON,Non Partisan,"SA SCHOOL BOARD SEAT 1,SA SCHOOL BOARD SEAT 2,SA SCHOOL BOARD SEAT 3,SA SCHOOL BOARD SEAT 4,SA SCHOOL BOARD SEAT 5",2077
Delaware,School Board Member,Larry J Batt,Non Partisan,WASHINGTON,547
DeKalb,School Board Member,Larry W. Getts Jr.,Non Partisan,"GARRETT, KEYSER, BUTLER",2064
DeKalb,School Board Member,Lee M. Stoy ,Non Partisan,HAMILTON SCHOOL DISTRICT - DIST 1,316
Dubois,School Board Member,Leslie A. Petry,Non Partisan,SOUTHWEST SCHOOL DISTRICT,2147
DeKalb,School Board Member,Leslie Peel,Non Partisan,DEKALB CENTRAL,3659
Brown,School Board Member,Linda L. Hobbs,Non Partisan,Brown,2164
Boone,School Board Member,LISA E HUTCHESON,Non Partisan,"LCS Center,LCS Lebanon,LCS Perry,LCS Worth",4124
DeKalb,School Board Member,Lisa Reinhart,Non Partisan,DEKALB EASTERN,956
Decatur,School Board Member,LIZETTE R BELL,Non Partisan,Decatur County,2888
Clark,School Board Member,Logan Hostettler,Non Partisan,Greater Clark County Schools,9126
Elkhart,School Board Member,LOUIS BONACORSI,Non Partisan,WA-NEE COMMUNITY SCHOOL,3080
Clay,School Board Member,Lynn S Romas,Non Partisan,Clay Community,4925
Allen,School Board Member,MARIA NORMAN,Non Partisan,FORT WAYNE COMMUNITY,28648
Elkhart,School Board Member,MARIO GARBER,Non Partisan,GCS 3,890
DeKalb,School Board Member,Mark H Gould,Non Partisan,HAMILTON SCHOOL DISTRICT,233
Dearborn,School Board Member,Mark Knigga,Non Partisan,LAWRENCEBURG COMM.,1727
Clinton,School Board Member,MARK SHEETS,Non Partisan,PRECINCT 20,284
Decatur,School Board Member,MATTHEW J. (MATT)  HOEING,Non Partisan,Decatur County,3097
Cass,School Board Member,Matthew P. Lewellen,Non Partisan,Lewis Cass Schools,2094
Boone,School Board Member,MELISSA A JOHNSON SMITH,Non Partisan,"WBCCS Clinton,WBCCS Harrison,WBCCS Jackson,WBCCS Jefferson,WBCCS Sugar Creek,WBCCS Washington",2331
Clinton,School Board Member,MICHAEL (Joey) STILLWELL,Non Partisan,"PRECINCT 22,PRECINCT 23,PRECINCT 27,PRECINCT 28,PRECINCT 32,PRECINCT 33,PRECINCT 39",451
Carroll,School Board Member,Michael A. Priest,Non Partisan,D7,396
Boone,School Board Member,MICHAEL BERG,Non Partisan,"ZCS Eagle,ZCS Union",4769
Boone,School Board Member,MICHAEL COUSSENS,Non Partisan,"ZCS Eagle,ZCS Union",9357
Dearborn,School Board Member,Michael Griffin,Non Partisan,SUNMAN-DEARBORN COMM.,1962
Blackford,School Board Member,MICHAEL J SHANNON,Non Partisan,JAY SCHOOL CORP,15
Dearborn,School Board Member,MICHAEL NORMAN,Non Partisan,SUNMAN-DEARBORN COMM.,4714
Delaware,School Board Member,MICHAEL R VANHORN,Non Partisan,MONROE,762
Delaware,School Board Member,MICHAEL S BEHRENDT,Non Partisan,MT PLEASANT,2336
Delaware,School Board Member,MICHAEL THOMAS DOWNHAM,Non Partisan,MONROE,643
Cass,School Board Member,Milt Hess,Non Partisan,Logansport SC,4491
Cass,School Board Member,Mitch Lynn Zehring,Non Partisan,Lewis Cass Schools,1143
Elkhart,School Board Member,MITCH MILLER,Non Partisan,MCS D,506
Adams,School Board Member,MITCHEL W SPRUNGER,Non Partisan,"SA SCHOOL BOARD SEAT 1,SA SCHOOL BOARD SEAT 2,SA SCHOOL BOARD SEAT 3,SA SCHOOL BOARD SEAT 4,SA SCHOOL BOARD SEAT 5",2069
Clark,School Board Member,Myra Wright Powell,Non Partisan,WEST CLARK 2,1946
Crawford,School Board Member,MYRNA L SANDERS,Non Partisan,Crawford County,333
Boone,School Board Member,Nancy Boone,Non Partisan,SHERIDAN,426
Clinton,School Board Member,NATHAN M ROOT,Non Partisan,"CLAY,PRECINCT 31,PRECINCT 34,PRECINCT 35",1015
Carroll,School Board Member,NATHAN M ROOT,Non Partisan,"CLAY,PRECINCT 31,PRECINCT 34,PRECINCT 35",315
Boone,School Board Member,NICHOLAS  SPROULL,Non Partisan,"ZCS Eagle,ZCS Union",4673
Clark,School Board Member,Nick L Duran Jr.,Non Partisan,Greater Clark County Schools,6782
Blackford,School Board Member,P J CORWIN,Non Partisan,JAY SCHOOL CORP,3
Daviess,School Board Member,PAMELA LYNN BARTLETT,Non Partisan,WASHINGTON,3021
Delaware,School Board Member,PAT LAVELLE,Non Partisan,MT PLEASANT,3193
Bartholomew,School Board Member,Pat Walters,Non Partisan,Flat Rock-Hawcreek,1264
Delaware,School Board Member,Patricia Diane Evans,Non Partisan,SALEM,968
Benton,School Board Member,PATRICK A. THURSTON,Non Partisan,BENTON COMMUNITY SCHOOL CORPORATION,987
Elkhart,School Board Member,PAUL M GAYLER,Non Partisan,MCS A,842
Allen,School Board Member,PAULETTE NELLEMS,Non Partisan,EAST ALLEN 3E,2004
Boone,School Board Member,PHIL FOSTER,Non Partisan,"WBCCS Clinton,WBCCS Harrison,WBCCS Jackson,WBCCS Jefferson,WBCCS Sugar Creek,WBCCS Washington",2414
Blackford,School Board Member,PHIL JONES,Non Partisan,BLACKFORD COUNTY SCHOOLS,2841
Allen,School Board Member,RACHEL L RAYBURN,Non Partisan,FORT WAYNE COMMUNITY 4,2474
Cass,School Board Member,Rachelle Pearson,Non Partisan,Pioneer SC,915
Elkhart,School Board Member,RANDALL (RANDY) MYERS,Non Partisan,CONCORD COMMUNITY SCHOOL,2677
Daviess,School Board Member,RHETT D WILLIAMS,Non Partisan,WASHINGTON,1079
Bartholomew,School Board Member,"Richard A. Stenner, Jr.",Non Partisan,Bartholomew Consolidated,14514
DeKalb,School Board Member,RICHARD D MUSSER,Non Partisan,DEKALB EASTERN,1688
Delaware,School Board Member,RICHARD L JOHNSON,Non Partisan,Harrison Washington School District,1613
Daviess,School Board Member,RITA M ALLEN,Non Partisan,BARR-REEVE,100
Clinton,School Board Member,ROBERT B ALLEN,Non Partisan,"PRECINCT 22,PRECINCT 23,PRECINCT 27,PRECINCT 28,PRECINCT 32,PRECINCT 33,PRECINCT 39",482
Clay,School Board Member,Robert J Wise,Non Partisan,Metropolitan School District of Shakamak,259
Delaware,School Board Member,ROBERT PAUL COOK,Non Partisan,Liberty Perry Community School District,1559
Benton,School Board Member,ROBERT S. (BOB) GERBER,Non Partisan,TRI-COUNTY,71
Elkhart,School Board Member,ROGER A NAFZIGER,Non Partisan,GOSHEN COMMUNITY SCHOOL,6171
Daviess,School Board Member,ROGER B CALLAHAN,Non Partisan,NORTH DAVIESS,1592
Allen,School Board Member,RONALD D FELGER,Non Partisan,NORTHWEST ALLEN,10263
Delaware,School Board Member,RONALD K HALBERT Jr.,Non Partisan,SALEM,791
Clay,School Board Member,Ronald L Scherb,Non Partisan,Clay Community,1745
Blackford,School Board Member,RONALD LAUX,Non Partisan,JAY SCHOOL CORP,18
Daviess,School Board Member,RONALD W BOYD,Non Partisan,BARR-REEVE,537
Elkhart,School Board Member,ROSCOE (ROCKY) L ENFIELD Jr.,Non Partisan,ECS B,2738
Clay,School Board Member,Ryan J Keller,Non Partisan,Clay Community,1791
Delaware,School Board Member,RYAN KELLY,Non Partisan,MT PLEASANT,3595
Benton,School Board Member,RYAN L. KINDIG,Non Partisan,SOUTH NEWTON,46
Cass,School Board Member,Ryan Zeck,Non Partisan,Lewis Cass Schools,1486
Clinton,School Board Member,S. Denise Goodman,Non Partisan,"PRECINCT 22,PRECINCT 23,PRECINCT 27,PRECINCT 28,PRECINCT 32,PRECINCT 33,PRECINCT 39",328
Elkhart,School Board Member,SARAH ELLEDGE,Non Partisan,FAIRFIELD COMMUNITY SCHOOL,1689
Blackford,School Board Member,SCOTT A MALOTT,Non Partisan,BLACKFORD COUNTY SCHOOLS,1965
Clark,School Board Member,Scott Groan,Non Partisan,WEST CLARK 2,1673
Dearborn,School Board Member,Scott Willoughby,Non Partisan,SOUTH DEARBORN COMM.,3404
Carroll,School Board Member,SHANE HANNA,Non Partisan,TWLK 1,153
Boone,School Board Member,SHANE STEIMEL,Non Partisan,"WBCCS Clinton,WBCCS Harrison,WBCCS Jackson,WBCCS Jefferson,WBCCS Sugar Creek,WBCCS Washington",2236
Clay,School Board Member,Shane Wiram,Non Partisan,Clay Community,2105
DeKalb,School Board Member,Sherri Strock,Non Partisan,DEKALB EASTERN,1661
Adams,School Board Member,STEVE A MALLER,Non Partisan,"AC SCHOOL BOARD SEAT 1,AC SCHOOL BOARD SEAT 2,AC SCHOOL BOARD SEAT 3,AC SCHOOL BOARD SEAT 4,AC SCHOOL BOARD SEAT 5,AC SCHOOL BOARD SEAT 6",923
Daviess,School Board Member,STEVE BOUCHIE,Non Partisan,WASHINGTON,4264
Brown,School Board Member,Steve Miller Jr,Non Partisan,Brown,2375
Crawford,School Board Member,STEVEN B HILGARTNER,Non Partisan,Crawford County,277
Elkhart,School Board Member,STEVEN EDWARDS,Non Partisan,FAIRFIELD COMMUNITY SCHOOL,1223
Daviess,School Board Member,STEVEN K FRETTE,Non Partisan,WASHINGTON,4258
Carroll,School Board Member,Steven Myer,Non Partisan,D1,377
Boone,School Board Member,Steven T. Dollahan,Non Partisan,SHERIDAN,304
Dearborn,School Board Member,Suzanna Thies ,Non Partisan,SOUTH DEARBORN COMM.,1116
Brown,School Board Member,Tabitha K. Hilligoss,Non Partisan,Brown,2260
DeKalb,School Board Member,Tamara L Best,Non Partisan,"GARRETT, KEYSER, BUTLER",1726
Elkhart,School Board Member,TED SELMAN,Non Partisan,GCS 3,482
Elkhart,School Board Member,TERRY L GRABER,Non Partisan,WA-NEE COMMUNITY SCHOOL,3079
Delaware,School Board Member,THOMAS D SIMPSON,Non Partisan,MT PLEASANT,2979
Brown,School Board Member,Tim Clark,Non Partisan,Brown,1223
DeKalb,School Board Member,Tim E Haynes,Non Partisan,DEKALB CENTRAL,3677
Allen,School Board Member,TIMOTHY E HINES,Non Partisan,EAST ALLEN,14051
Daviess,School Board Member,TIMOTHY HEDRICK,Non Partisan,WASHINGTON,1491
Clinton,School Board Member,Timothy Matthew Snyder,Non Partisan,"PRECINCT 22,PRECINCT 23,PRECINCT 27,PRECINCT 28,PRECINCT 32,PRECINCT 33,PRECINCT 39",499
Adams,School Board Member,TIMOTHY R TOBIAS,Non Partisan,"AC SCHOOL BOARD SEAT 1,AC SCHOOL BOARD SEAT 2,AC SCHOOL BOARD SEAT 3,AC SCHOOL BOARD SEAT 4,AC SCHOOL BOARD SEAT 5,AC SCHOOL BOARD SEAT 6",1865
Boone,School Board Member,Todd C. Roberts,Non Partisan,SHERIDAN,351
Delaware,School Board Member,TODD E TREHEARNE,Non Partisan,HARRISON,1016
Decatur,School Board Member,TODD W MAUER,Non Partisan,Decatur County,2994
Allen,School Board Member,TOM RHOADES,Non Partisan,SOUTHWEST ALLEN,13476
Clinton,School Board Member,TRAVIS S KELLEY,Non Partisan,"PRECINCT 22,PRECINCT 23,PRECINCT 27,PRECINCT 28,PRECINCT 32,PRECINCT 33,PRECINCT 39",790
Delaware,School Board Member,TRENT A FOX,Non Partisan,Delaware Community School District,3880
Benton,School Board Member,TRENTON LINDENMAN,Non Partisan,BENTON COMMUNITY SCHOOL CORPORATION,847
Elkhart,School Board Member,TROY E SCOTT,Non Partisan,ELKHART COMMUNITY SCHOOL,4155
Crawford,School Board Member,TROY L WHEELER,Non Partisan,Crawford County,297
Brown,School Board Member,Vicki Jean Harden,Non Partisan,Brown,3306
Crawford,School Board Member,WAYNE CAROTHERS,Non Partisan,Crawford County,581
Blackford,School Board Member,WILLIAM (Bill)  DICE,Non Partisan,Blackford,1061
