"election_id","office_id","district","office_local","office","seat","n_winners","selection_method","retention_method","open_seat","contested","runoff","special"
"FL_2020-08-18_PRI","TC2_11_75","11","Circuit Judge","TC2","75",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_13_9","13","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_13_19","13","Circuit Judge","TC2","19",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_13_30","13","Circuit Judge","TC2","30",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_13_31","13","Circuit Judge","TC2","31",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_13_39","13","Circuit Judge","TC2","39",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_15_16","15","Circuit Judge","TC2","16",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_15_30","15","Circuit Judge","TC2","30",2,"NPE",NA,NA,1,1,0
"FL_2020-08-18_PRI","TC2_17_16","17","Circuit Judge","TC2","16",2,"NPE",NA,NA,1,1,0
"FL_2020-08-18_PRI","TC2_17_18","17","Circuit Judge","TC2","18",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_17_27","17","Circuit Judge","TC2","27",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_17_30","17","Circuit Judge","TC2","30",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_17_50","17","Circuit Judge","TC2","50",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_18_15","18","Circuit Judge","TC2","15",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_18_18","18","Circuit Judge","TC2","18",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_18_21","18","Circuit Judge","TC2","21",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_18_25","18","Circuit Judge","TC2","25",1,"NPE",NA,NA,1,0,0
"FL_2020-08-18_PRI","TC2_19_11","19","Circuit Judge","TC2","11",1,"NPE",NA,NA,1,0,0
"FL_2022-11-08_GEN","AG_FL_000","FL","Attorney General","AG","000",1,"NPE",NA,NA,1,0,0
"FL_2022-11-08_GEN","SA_6_000","6","State Attorney","SA","000",1,"NPE",NA,NA,1,0,0
"FL_2022-11-08_GEN","TC2_8_12","8","Circuit Judge","TC2","12",1,"NPE",NA,NA,1,0,0
"FL_2022-11-08_GEN","TC2_17_23","17","Circuit Judge","TC2","23",1,"NPE",NA,NA,1,0,0
"FL_2022-11-08_GEN","TC2_17_51","17","Circuit Judge","TC2","51",1,"NPE",NA,NA,1,0,0
"FL_2022-11-08_GEN","SC_5_000","5",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","SC_1_000","1",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","SC_2_000","2",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","SC_3_000","3",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","SC_4_000","4",NA,"SC","000",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_1_5","1",NA,"TC1","5",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_1_3","1",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_1_4","1",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_1_1","1",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_1_2","1",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_2_1","2",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_2_2","2",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_2_3","2",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_2_4","2",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_2_5","2",NA,"TC1","5",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_2_6","2",NA,"TC1","6",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_2_7","2",NA,"TC1","7",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_2_8","2",NA,"TC1","8",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_3_2","3",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_3_1","3",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_4_7","4",NA,"TC1","7",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_4_5","4",NA,"TC1","5",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_4_6","4",NA,"TC1","6",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_4_1","4",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_4_2","4",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_4_3","4",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_4_4","4",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_5_5","5",NA,"TC1","5",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_5_6","5",NA,"TC1","6",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_5_1","5",NA,"TC1","1",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_5_2","5",NA,"TC1","2",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_5_3","5",NA,"TC1","3",1,"RE",NA,NA,0,0,0
"FL_2022-11-08_GEN","TC1_5_4","5",NA,"TC1","4",1,"RE",NA,NA,0,0,0
"FL_2022-08-23_PRI-D","AG_FL_000","FL","Attorney General","AG","000",1,"PE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_6_22","6","Circuit Judge","TC2","22",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_6_27","6","Circuit Judge","TC2","27",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_8_12","8","Circuit Judge","TC2","12",2,"NPE",NA,NA,1,1,0
"FL_2022-08-23_PRI","TC2_9_9","9","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_9_14","9","Circuit Judge","TC2","14",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_9_44","9","Circuit Judge","TC2","44",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_11_3","11","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_11_20","11","Circuit Judge","TC2","20",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_11_34","11","Circuit Judge","TC2","34",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_11_52","11","Circuit Judge","TC2","52",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_13_6","13","Circuit Judge","TC2","6",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_13_37","13","Circuit Judge","TC2","37",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_15_23","15","Circuit Judge","TC2","23",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_17_9","17","Circuit Judge","TC2","9",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_17_14","17","Circuit Judge","TC2","14",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_17_23","17","Circuit Judge","TC2","23",2,"NPE",NA,NA,1,1,0
"FL_2022-08-23_PRI","TC2_17_51","17","Circuit Judge","TC2","51",2,"NPE",NA,NA,1,1,0
"FL_2022-08-23_PRI","TC2_18_3","18","Circuit Judge","TC2","3",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_19_1","19","Circuit Judge","TC2","1",1,"NPE",NA,NA,1,0,0
"FL_2022-08-23_PRI","TC2_19_2","19","Circuit Judge","TC2","2",1,"NPE",NA,NA,1,0,0
